SSS,Longitude,Latitude
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 29,145.592,-19.8571
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 30,145.594,-19.8413
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 31,145.596,-19.8219
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 32,145.58,-19.8133
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 33,145.583,-19.8052
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 34,145.592,-19.8043
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 35,145.595,-19.7915
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 36,145.589,-19.7893
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 37,145.602,-19.8042
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2011__Kutt 1 38,145.608,-19.7858
FE1_2015__Marinaro 1 1,-61.72247,-25.11994
FE1_2015__Marinaro 1 1,-61.72247,-25.11994
FE1_2015__Marinaro 1 1,-61.72247,-25.11994
FE1_2015__Marinaro 1 1,-61.72247,-25.11994
FE1_2015__Marinaro 1 1,-61.72247,-25.11994
FE1_2015__Marinaro 1 2,-61.7272,-25.13422
FE1_2015__Marinaro 1 2,-61.7272,-25.13422
FE1_2015__Marinaro 1 2,-61.7272,-25.13422
FE1_2015__Marinaro 1 2,-61.7272,-25.13422
FE1_2015__Marinaro 1 2,-61.7272,-25.13422
FE1_2015__Marinaro 1 3,-61.72202,-25.14168
FE1_2015__Marinaro 1 3,-61.72202,-25.14168
FE1_2015__Marinaro 1 3,-61.72202,-25.14168
FE1_2015__Marinaro 1 3,-61.72202,-25.14168
FE1_2015__Marinaro 1 3,-61.72202,-25.14168
FE1_2015__Marinaro 1 4,-63.03472,-25.46499
FE1_2015__Marinaro 1 4,-63.03472,-25.46499
FE1_2015__Marinaro 1 4,-63.03472,-25.46499
FE1_2015__Marinaro 1 4,-63.03472,-25.46499
FE1_2015__Marinaro 1 4,-63.03472,-25.46499
FE1_2015__Marinaro 1 5,-63.02478,-25.45348
FE1_2015__Marinaro 1 5,-63.02478,-25.45348
FE1_2015__Marinaro 1 5,-63.02478,-25.45348
FE1_2015__Marinaro 1 5,-63.02478,-25.45348
FE1_2015__Marinaro 1 5,-63.02478,-25.45348
FE1_2015__Marinaro 1 6,-63.10215,-25.53327
FE1_2015__Marinaro 1 6,-63.10215,-25.53327
FE1_2015__Marinaro 1 6,-63.10215,-25.53327
FE1_2015__Marinaro 1 6,-63.10215,-25.53327
FE1_2015__Marinaro 1 6,-63.10215,-25.53327
FE1_2015__Marinaro 1 7,-63.96517,-25.19459
FE1_2015__Marinaro 1 7,-63.96517,-25.19459
FE1_2015__Marinaro 1 7,-63.96517,-25.19459
FE1_2015__Marinaro 1 7,-63.96517,-25.19459
FE1_2015__Marinaro 1 7,-63.96517,-25.19459
FE1_2015__Marinaro 1 8,-63.94532,-25.1959
FE1_2015__Marinaro 1 8,-63.94532,-25.1959
FE1_2015__Marinaro 1 8,-63.94532,-25.1959
FE1_2015__Marinaro 1 8,-63.94532,-25.1959
FE1_2015__Marinaro 1 8,-63.94532,-25.1959
FE1_2015__Marinaro 1 9,-63.89815,-25.19949
FE1_2015__Marinaro 1 9,-63.89815,-25.19949
FE1_2015__Marinaro 1 9,-63.89815,-25.19949
FE1_2015__Marinaro 1 9,-63.89815,-25.19949
FE1_2015__Marinaro 1 9,-63.89815,-25.19949
FE1_2015__Marinaro 1 10,-63.69863,-24.55657
FE1_2015__Marinaro 1 10,-63.69863,-24.55657
FE1_2015__Marinaro 1 10,-63.69863,-24.55657
FE1_2015__Marinaro 1 10,-63.69863,-24.55657
FE1_2015__Marinaro 1 10,-63.69863,-24.55657
FE1_2015__Marinaro 1 11,-63.71515,-24.55621
FE1_2015__Marinaro 1 11,-63.71515,-24.55621
FE1_2015__Marinaro 1 11,-63.71515,-24.55621
FE1_2015__Marinaro 1 11,-63.71515,-24.55621
FE1_2015__Marinaro 1 11,-63.71515,-24.55621
FE1_2015__Marinaro 1 12,-60.43767,-24.48219
FE1_2015__Marinaro 1 12,-60.43767,-24.48219
FE1_2015__Marinaro 1 12,-60.43767,-24.48219
FE1_2015__Marinaro 1 12,-60.43767,-24.48219
FE1_2015__Marinaro 1 12,-60.43767,-24.48219
FE1_2015__Marinaro 1 13,-63.69133,-23.77891
FE1_2015__Marinaro 1 13,-63.69133,-23.77891
FE1_2015__Marinaro 1 13,-63.69133,-23.77891
FE1_2015__Marinaro 1 13,-63.69133,-23.77891
FE1_2015__Marinaro 1 13,-63.69133,-23.77891
FE1_2015__Marinaro 1 14,-63.55416,-25.52917
FE1_2015__Marinaro 1 14,-63.55416,-25.52917
FE1_2015__Marinaro 1 14,-63.55416,-25.52917
FE1_2015__Marinaro 1 14,-63.55416,-25.52917
FE1_2015__Marinaro 1 14,-63.55416,-25.52917
FE1_2015__Marinaro 1 15,-61.97976,-25.64346
FE1_2015__Marinaro 1 15,-61.97976,-25.64346
FE1_2015__Marinaro 1 15,-61.97976,-25.64346
FE1_2015__Marinaro 1 15,-61.97976,-25.64346
FE1_2015__Marinaro 1 15,-61.97976,-25.64346
FE1_2015__Marinaro 1 16,-63.11361,-25.53752
FE1_2015__Marinaro 1 16,-63.11361,-25.53752
FE1_2015__Marinaro 1 16,-63.11361,-25.53752
FE1_2015__Marinaro 1 16,-63.11361,-25.53752
FE1_2015__Marinaro 1 16,-63.11361,-25.53752
FE1_2015__Marinaro 1 17,-64.06996,-25.17002
FE1_2015__Marinaro 1 17,-64.06996,-25.17002
FE1_2015__Marinaro 1 17,-64.06996,-25.17002
FE1_2015__Marinaro 1 17,-64.06996,-25.17002
FE1_2015__Marinaro 1 17,-64.06996,-25.17002
FE1_2015__Marinaro 1 18,-64.08117,-25.20106
FE1_2015__Marinaro 1 18,-64.08117,-25.20106
FE1_2015__Marinaro 1 18,-64.08117,-25.20106
FE1_2015__Marinaro 1 18,-64.08117,-25.20106
FE1_2015__Marinaro 1 18,-64.08117,-25.20106
FE1_2015__Marinaro 1 19,-64.08768,-25.18463
FE1_2015__Marinaro 1 19,-64.08768,-25.18463
FE1_2015__Marinaro 1 19,-64.08768,-25.18463
FE1_2015__Marinaro 1 19,-64.08768,-25.18463
FE1_2015__Marinaro 1 19,-64.08768,-25.18463
FE1_2015__Marinaro 1 20,-63.59158,-24.52795
FE1_2015__Marinaro 1 20,-63.59158,-24.52795
FE1_2015__Marinaro 1 20,-63.59158,-24.52795
FE1_2015__Marinaro 1 20,-63.59158,-24.52795
FE1_2015__Marinaro 1 20,-63.59158,-24.52795
FE1_2015__Marinaro 1 21,-63.55178,-24.51025
FE1_2015__Marinaro 1 21,-63.55178,-24.51025
FE1_2015__Marinaro 1 21,-63.55178,-24.51025
FE1_2015__Marinaro 1 21,-63.55178,-24.51025
FE1_2015__Marinaro 1 21,-63.55178,-24.51025
FE1_2015__Marinaro 1 22,-60.99138,-24.60979
FE1_2015__Marinaro 1 22,-60.99138,-24.60979
FE1_2015__Marinaro 1 22,-60.99138,-24.60979
FE1_2015__Marinaro 1 22,-60.99138,-24.60979
FE1_2015__Marinaro 1 22,-60.99138,-24.60979
FE1_2015__Marinaro 1 23,-60.54601,-24.71443
FE1_2015__Marinaro 1 23,-60.54601,-24.71443
FE1_2015__Marinaro 1 23,-60.54601,-24.71443
FE1_2015__Marinaro 1 23,-60.54601,-24.71443
FE1_2015__Marinaro 1 23,-60.54601,-24.71443
FE1_2015__Marinaro 1 24,-61.8625,-25.5625
FE1_2015__Marinaro 1 24,-61.8625,-25.5625
FE1_2015__Marinaro 1 24,-61.8625,-25.5625
FE1_2015__Marinaro 1 24,-61.8625,-25.5625
FE1_2015__Marinaro 1 24,-61.8625,-25.5625
FE1_2015__Marinaro 1 25,-61.95938,-25.96681
FE1_2015__Marinaro 1 25,-61.95938,-25.96681
FE1_2015__Marinaro 1 25,-61.95938,-25.96681
FE1_2015__Marinaro 1 25,-61.95938,-25.96681
FE1_2015__Marinaro 1 25,-61.95938,-25.96681
FE1_2015__Marinaro 1 26,-61.96921,-25.96143
FE1_2015__Marinaro 1 26,-61.96921,-25.96143
FE1_2015__Marinaro 1 26,-61.96921,-25.96143
FE1_2015__Marinaro 1 26,-61.96921,-25.96143
FE1_2015__Marinaro 1 26,-61.96921,-25.96143
HZ1_2009__Jorgensen 1 1,36.48333333,-7.75
HZ1_2009__Jorgensen 1 1,36.48333333,-7.75
HZ1_2009__Jorgensen 1 1,36.48333333,-7.75
HZ1_2009__Jorgensen 1 2,35.96666667,-8.366666667
HZ1_2009__Jorgensen 1 2,35.96666667,-8.366666667
HZ1_2009__Jorgensen 1 2,35.96666667,-8.366666667
HZ1_2009__Jorgensen 1 3,35.91666667,-8.066666667
HZ1_2009__Jorgensen 1 3,35.91666667,-8.066666667
HZ1_2009__Jorgensen 1 3,35.91666667,-8.066666667
HZ1_2009__Jorgensen 2 1,36.48333333,-7.75
HZ1_2009__Jorgensen 2 1,36.48333333,-7.75
HZ1_2009__Jorgensen 2 1,36.48333333,-7.75
HZ1_2009__Jorgensen 2 1,36.48333333,-7.75
HZ1_2009__Jorgensen 2 1,36.48333333,-7.75
HZ1_2009__Jorgensen 2 1,36.48333333,-7.75
HZ1_2009__Jorgensen 2 2,35.96666667,-8.366666667
HZ1_2009__Jorgensen 2 2,35.96666667,-8.366666667
HZ1_2009__Jorgensen 2 2,35.96666667,-8.366666667
HZ1_2009__Jorgensen 2 2,35.96666667,-8.366666667
HZ1_2009__Jorgensen 2 2,35.96666667,-8.366666667
HZ1_2009__Jorgensen 2 2,35.96666667,-8.366666667
HZ1_2009__Jorgensen 2 3,35.91666667,-8.066666667
HZ1_2009__Jorgensen 2 3,35.91666667,-8.066666667
HZ1_2009__Jorgensen 2 3,35.91666667,-8.066666667
HZ1_2009__Jorgensen 2 3,35.91666667,-8.066666667
HZ1_2009__Jorgensen 2 3,35.91666667,-8.066666667
HZ1_2009__Jorgensen 2 3,35.91666667,-8.066666667
MJ1_2012__Massawe 1 1,37.14272222,-6.185641667
MJ1_2012__Massawe 1 1,37.14272222,-6.185641667
MJ1_2012__Massawe 1 1,37.14272222,-6.185641667
MJ1_2012__Massawe 1 1,37.14272222,-6.185641667
MJ1_2012__Massawe 1 1,37.14272222,-6.185641667
MJ1_2012__Massawe 1 1,37.14272222,-6.185641667
MJ1_2012__Massawe 1 1,37.14272222,-6.185641667
MJ1_2012__Massawe 1 1,37.14272222,-6.185641667
MJ1_2012__Massawe 1 2,37.14272222,-6.185641667
MJ1_2012__Massawe 1 2,37.14272222,-6.185641667
MJ1_2012__Massawe 1 2,37.14272222,-6.185641667
MJ1_2012__Massawe 1 2,37.14272222,-6.185641667
MJ1_2012__Massawe 1 2,37.14272222,-6.185641667
MJ1_2012__Massawe 1 2,37.14272222,-6.185641667
MJ1_2012__Massawe 1 2,37.14272222,-6.185641667
MJ1_2012__Massawe 1 2,37.14272222,-6.185641667
MJ1_2012__Massawe 1 3,37.14272222,-6.185641667
MJ1_2012__Massawe 1 3,37.14272222,-6.185641667
MJ1_2012__Massawe 1 3,37.14272222,-6.185641667
MJ1_2012__Massawe 1 3,37.14272222,-6.185641667
MJ1_2012__Massawe 1 3,37.14272222,-6.185641667
MJ1_2012__Massawe 1 3,37.14272222,-6.185641667
MJ1_2012__Massawe 1 3,37.14272222,-6.185641667
MJ1_2012__Massawe 1 3,37.14272222,-6.185641667
MJ1_2012__Massawe 1 4,37.14272222,-6.185641667
MJ1_2012__Massawe 1 4,37.14272222,-6.185641667
MJ1_2012__Massawe 1 4,37.14272222,-6.185641667
MJ1_2012__Massawe 1 4,37.14272222,-6.185641667
MJ1_2012__Massawe 1 4,37.14272222,-6.185641667
MJ1_2012__Massawe 1 4,37.14272222,-6.185641667
MJ1_2012__Massawe 1 4,37.14272222,-6.185641667
MJ1_2012__Massawe 1 4,37.14272222,-6.185641667
MJ1_2012__Massawe 1 5,37.14272222,-6.185641667
MJ1_2012__Massawe 1 5,37.14272222,-6.185641667
MJ1_2012__Massawe 1 5,37.14272222,-6.185641667
MJ1_2012__Massawe 1 5,37.14272222,-6.185641667
MJ1_2012__Massawe 1 5,37.14272222,-6.185641667
MJ1_2012__Massawe 1 5,37.14272222,-6.185641667
MJ1_2012__Massawe 1 5,37.14272222,-6.185641667
MJ1_2012__Massawe 1 5,37.14272222,-6.185641667
MJ1_2012__Massawe 1 6,37.13961944,-6.189986111
MJ1_2012__Massawe 1 6,37.13961944,-6.189986111
MJ1_2012__Massawe 1 6,37.13961944,-6.189986111
MJ1_2012__Massawe 1 6,37.13961944,-6.189986111
MJ1_2012__Massawe 1 6,37.13961944,-6.189986111
MJ1_2012__Massawe 1 6,37.13961944,-6.189986111
MJ1_2012__Massawe 1 6,37.13961944,-6.189986111
MJ1_2012__Massawe 1 6,37.13961944,-6.189986111
MJ1_2012__Massawe 1 7,37.13961944,-6.189986111
MJ1_2012__Massawe 1 7,37.13961944,-6.189986111
MJ1_2012__Massawe 1 7,37.13961944,-6.189986111
MJ1_2012__Massawe 1 7,37.13961944,-6.189986111
MJ1_2012__Massawe 1 7,37.13961944,-6.189986111
MJ1_2012__Massawe 1 7,37.13961944,-6.189986111
MJ1_2012__Massawe 1 7,37.13961944,-6.189986111
MJ1_2012__Massawe 1 7,37.13961944,-6.189986111
MJ1_2012__Massawe 1 8,37.13961944,-6.189986111
MJ1_2012__Massawe 1 8,37.13961944,-6.189986111
MJ1_2012__Massawe 1 8,37.13961944,-6.189986111
MJ1_2012__Massawe 1 8,37.13961944,-6.189986111
MJ1_2012__Massawe 1 8,37.13961944,-6.189986111
MJ1_2012__Massawe 1 8,37.13961944,-6.189986111
MJ1_2012__Massawe 1 8,37.13961944,-6.189986111
MJ1_2012__Massawe 1 8,37.13961944,-6.189986111
MJ1_2012__Massawe 1 9,37.13961944,-6.189986111
MJ1_2012__Massawe 1 9,37.13961944,-6.189986111
MJ1_2012__Massawe 1 9,37.13961944,-6.189986111
MJ1_2012__Massawe 1 9,37.13961944,-6.189986111
MJ1_2012__Massawe 1 9,37.13961944,-6.189986111
MJ1_2012__Massawe 1 9,37.13961944,-6.189986111
MJ1_2012__Massawe 1 9,37.13961944,-6.189986111
MJ1_2012__Massawe 1 9,37.13961944,-6.189986111
MJ1_2012__Massawe 1 10,37.13961944,-6.189986111
MJ1_2012__Massawe 1 10,37.13961944,-6.189986111
MJ1_2012__Massawe 1 10,37.13961944,-6.189986111
MJ1_2012__Massawe 1 10,37.13961944,-6.189986111
MJ1_2012__Massawe 1 10,37.13961944,-6.189986111
MJ1_2012__Massawe 1 10,37.13961944,-6.189986111
MJ1_2012__Massawe 1 10,37.13961944,-6.189986111
MJ1_2012__Massawe 1 10,37.13961944,-6.189986111
SE2_2014__Boesing 1 1,18.60192418,-31.34416052
SE2_2014__Boesing 1 1,18.60192418,-31.34416052
SE2_2014__Boesing 1 1,18.60192418,-31.34416052
SE2_2014__Boesing 1 1,18.60192418,-31.34416052
SE2_2014__Boesing 1 1,18.60192418,-31.34416052
SE2_2014__Boesing 1 1,18.60192418,-31.34416052
SE2_2014__Boesing 1 1,18.60192418,-31.34416052
SE2_2014__Boesing 1 1,18.60192418,-31.34416052
SE2_2014__Boesing 1 1,18.60192418,-31.34416052
SE2_2014__Boesing 1 1,18.60192418,-31.34416052
SE2_2014__Boesing 1 2,18.47229302,-31.34018012
SE2_2014__Boesing 1 2,18.47229302,-31.34018012
SE2_2014__Boesing 1 2,18.47229302,-31.34018012
SE2_2014__Boesing 1 2,18.47229302,-31.34018012
SE2_2014__Boesing 1 2,18.47229302,-31.34018012
SE2_2014__Boesing 1 2,18.47229302,-31.34018012
SE2_2014__Boesing 1 2,18.47229302,-31.34018012
SE2_2014__Boesing 1 2,18.47229302,-31.34018012
SE2_2014__Boesing 1 2,18.47229302,-31.34018012
SE2_2014__Boesing 1 2,18.47229302,-31.34018012
SE2_2014__Boesing 1 3,18.64809036,-31.41272851
SE2_2014__Boesing 1 3,18.64809036,-31.41272851
SE2_2014__Boesing 1 3,18.64809036,-31.41272851
SE2_2014__Boesing 1 3,18.64809036,-31.41272851
SE2_2014__Boesing 1 3,18.64809036,-31.41272851
SE2_2014__Boesing 1 3,18.64809036,-31.41272851
