SSS,Longitude,Latitude
SE2_2014__Boesing 1 3,18.64809036,-31.41272851
SE2_2014__Boesing 1 3,18.64809036,-31.41272851
SE2_2014__Boesing 1 3,18.64809036,-31.41272851
SE2_2014__Boesing 1 3,18.64809036,-31.41272851
SE2_2014__Boesing 1 4,18.59163523,-31.41146787
SE2_2014__Boesing 1 4,18.59163523,-31.41146787
SE2_2014__Boesing 1 4,18.59163523,-31.41146787
SE2_2014__Boesing 1 4,18.59163523,-31.41146787
SE2_2014__Boesing 1 4,18.59163523,-31.41146787
SE2_2014__Boesing 1 4,18.59163523,-31.41146787
SE2_2014__Boesing 1 4,18.59163523,-31.41146787
SE2_2014__Boesing 1 4,18.59163523,-31.41146787
SE2_2014__Boesing 1 4,18.59163523,-31.41146787
SE2_2014__Boesing 1 4,18.59163523,-31.41146787
SE2_2014__Boesing 1 5,18.63610089,-31.40558847
SE2_2014__Boesing 1 5,18.63610089,-31.40558847
SE2_2014__Boesing 1 5,18.63610089,-31.40558847
SE2_2014__Boesing 1 5,18.63610089,-31.40558847
SE2_2014__Boesing 1 5,18.63610089,-31.40558847
SE2_2014__Boesing 1 5,18.63610089,-31.40558847
SE2_2014__Boesing 1 5,18.63610089,-31.40558847
SE2_2014__Boesing 1 5,18.63610089,-31.40558847
SE2_2014__Boesing 1 5,18.63610089,-31.40558847
SE2_2014__Boesing 1 5,18.63610089,-31.40558847
SE2_2014__Boesing 1 6,18.6142087,-31.40733727
SE2_2014__Boesing 1 6,18.6142087,-31.40733727
SE2_2014__Boesing 1 6,18.6142087,-31.40733727
SE2_2014__Boesing 1 6,18.6142087,-31.40733727
SE2_2014__Boesing 1 6,18.6142087,-31.40733727
SE2_2014__Boesing 1 6,18.6142087,-31.40733727
SE2_2014__Boesing 1 6,18.6142087,-31.40733727
SE2_2014__Boesing 1 6,18.6142087,-31.40733727
SE2_2014__Boesing 1 6,18.6142087,-31.40733727
SE2_2014__Boesing 1 6,18.6142087,-31.40733727
SE2_2014__Boesing 1 7,18.59870553,-31.34580203
SE2_2014__Boesing 1 7,18.59870553,-31.34580203
SE2_2014__Boesing 1 7,18.59870553,-31.34580203
SE2_2014__Boesing 1 7,18.59870553,-31.34580203
SE2_2014__Boesing 1 7,18.59870553,-31.34580203
SE2_2014__Boesing 1 7,18.59870553,-31.34580203
SE2_2014__Boesing 1 7,18.59870553,-31.34580203
SE2_2014__Boesing 1 7,18.59870553,-31.34580203
SE2_2014__Boesing 1 7,18.59870553,-31.34580203
SE2_2014__Boesing 1 7,18.59870553,-31.34580203
SE2_2014__Boesing 1 8,18.46607029,-31.34732016
SE2_2014__Boesing 1 8,18.46607029,-31.34732016
SE2_2014__Boesing 1 8,18.46607029,-31.34732016
SE2_2014__Boesing 1 8,18.46607029,-31.34732016
SE2_2014__Boesing 1 8,18.46607029,-31.34732016
SE2_2014__Boesing 1 8,18.46607029,-31.34732016
SE2_2014__Boesing 1 8,18.46607029,-31.34732016
SE2_2014__Boesing 1 8,18.46607029,-31.34732016
SE2_2014__Boesing 1 8,18.46607029,-31.34732016
SE2_2014__Boesing 1 8,18.46607029,-31.34732016
SE2_2014__Boesing 1 9,18.56534958,-31.35385939
SE2_2014__Boesing 1 9,18.56534958,-31.35385939
SE2_2014__Boesing 1 9,18.56534958,-31.35385939
SE2_2014__Boesing 1 9,18.56534958,-31.35385939
SE2_2014__Boesing 1 9,18.56534958,-31.35385939
SE2_2014__Boesing 1 9,18.56534958,-31.35385939
SE2_2014__Boesing 1 9,18.56534958,-31.35385939
SE2_2014__Boesing 1 9,18.56534958,-31.35385939
SE2_2014__Boesing 1 9,18.56534958,-31.35385939
SE2_2014__Boesing 1 9,18.56534958,-31.35385939
SE2_2014__Boesing 1 10,18.46252441,-31.35686346
SE2_2014__Boesing 1 10,18.46252441,-31.35686346
SE2_2014__Boesing 1 10,18.46252441,-31.35686346
SE2_2014__Boesing 1 10,18.46252441,-31.35686346
SE2_2014__Boesing 1 10,18.46252441,-31.35686346
SE2_2014__Boesing 1 10,18.46252441,-31.35686346
SE2_2014__Boesing 1 10,18.46252441,-31.35686346
SE2_2014__Boesing 1 10,18.46252441,-31.35686346
SE2_2014__Boesing 1 10,18.46252441,-31.35686346
SE2_2014__Boesing 1 10,18.46252441,-31.35686346
SE2_2014__Boesing 1 11,18.59736443,-31.41722926
SE2_2014__Boesing 1 11,18.59736443,-31.41722926
SE2_2014__Boesing 1 11,18.59736443,-31.41722926
SE2_2014__Boesing 1 11,18.59736443,-31.41722926
SE2_2014__Boesing 1 11,18.59736443,-31.41722926
SE2_2014__Boesing 1 11,18.59736443,-31.41722926
SE2_2014__Boesing 1 11,18.59736443,-31.41722926
SE2_2014__Boesing 1 11,18.59736443,-31.41722926
SE2_2014__Boesing 1 11,18.59736443,-31.41722926
SE2_2014__Boesing 1 11,18.59736443,-31.41722926
SE2_2014__Boesing 1 12,18.62650931,-31.40757331
SE2_2014__Boesing 1 12,18.62650931,-31.40757331
SE2_2014__Boesing 1 12,18.62650931,-31.40757331
SE2_2014__Boesing 1 12,18.62650931,-31.40757331
SE2_2014__Boesing 1 12,18.62650931,-31.40757331
SE2_2014__Boesing 1 12,18.62650931,-31.40757331
SE2_2014__Boesing 1 12,18.62650931,-31.40757331
SE2_2014__Boesing 1 12,18.62650931,-31.40757331
SE2_2014__Boesing 1 12,18.62650931,-31.40757331
SE2_2014__Boesing 1 12,18.62650931,-31.40757331
SE2_2014__Boesing 1 13,18.65005374,-31.41169318
SE2_2014__Boesing 1 13,18.65005374,-31.41169318
SE2_2014__Boesing 1 13,18.65005374,-31.41169318
SE2_2014__Boesing 1 13,18.65005374,-31.41169318
SE2_2014__Boesing 1 13,18.65005374,-31.41169318
SE2_2014__Boesing 1 13,18.65005374,-31.41169318
SE2_2014__Boesing 1 13,18.65005374,-31.41169318
SE2_2014__Boesing 1 13,18.65005374,-31.41169318
SE2_2014__Boesing 1 13,18.65005374,-31.41169318
SE2_2014__Boesing 1 13,18.65005374,-31.41169318
SE2_2014__Boesing 1 14,18.65194201,-31.39440903
SE2_2014__Boesing 1 14,18.65194201,-31.39440903
SE2_2014__Boesing 1 14,18.65194201,-31.39440903
SE2_2014__Boesing 1 14,18.65194201,-31.39440903
SE2_2014__Boesing 1 14,18.65194201,-31.39440903
SE2_2014__Boesing 1 14,18.65194201,-31.39440903
SE2_2014__Boesing 1 14,18.65194201,-31.39440903
SE2_2014__Boesing 1 14,18.65194201,-31.39440903
SE2_2014__Boesing 1 14,18.65194201,-31.39440903
SE2_2014__Boesing 1 14,18.65194201,-31.39440903
SE2_2014__Boesing 1 15,18.46504569,-31.34995946
SE2_2014__Boesing 1 15,18.46504569,-31.34995946
SE2_2014__Boesing 1 15,18.46504569,-31.34995946
SE2_2014__Boesing 1 15,18.46504569,-31.34995946
SE2_2014__Boesing 1 15,18.46504569,-31.34995946
SE2_2014__Boesing 1 15,18.46504569,-31.34995946
SE2_2014__Boesing 1 15,18.46504569,-31.34995946
SE2_2014__Boesing 1 15,18.46504569,-31.34995946
SE2_2014__Boesing 1 15,18.46504569,-31.34995946
SE2_2014__Boesing 1 15,18.46504569,-31.34995946
SE2_2014__Boesing 1 16,18.57612669,-31.33781442
SE2_2014__Boesing 1 16,18.57612669,-31.33781442
SE2_2014__Boesing 1 16,18.57612669,-31.33781442
SE2_2014__Boesing 1 16,18.57612669,-31.33781442
SE2_2014__Boesing 1 16,18.57612669,-31.33781442
SE2_2014__Boesing 1 16,18.57612669,-31.33781442
SE2_2014__Boesing 1 16,18.57612669,-31.33781442
SE2_2014__Boesing 1 16,18.57612669,-31.33781442
SE2_2014__Boesing 1 16,18.57612669,-31.33781442
SE2_2014__Boesing 1 16,18.57612669,-31.33781442
SE2_2014__Boesing 1 17,18.5538429,-31.36205086
SE2_2014__Boesing 1 17,18.5538429,-31.36205086
SE2_2014__Boesing 1 17,18.5538429,-31.36205086
SE2_2014__Boesing 1 17,18.5538429,-31.36205086
SE2_2014__Boesing 1 17,18.5538429,-31.36205086
SE2_2014__Boesing 1 17,18.5538429,-31.36205086
SE2_2014__Boesing 1 17,18.5538429,-31.36205086
SE2_2014__Boesing 1 17,18.5538429,-31.36205086
SE2_2014__Boesing 1 17,18.5538429,-31.36205086
SE2_2014__Boesing 1 17,18.5538429,-31.36205086
SE2_2014__Boesing 1 18,18.56526375,-31.44914755
SE2_2014__Boesing 1 18,18.56526375,-31.44914755
SE2_2014__Boesing 1 18,18.56526375,-31.44914755
SE2_2014__Boesing 1 18,18.56526375,-31.44914755
SE2_2014__Boesing 1 18,18.56526375,-31.44914755
SE2_2014__Boesing 1 18,18.56526375,-31.44914755
SE2_2014__Boesing 1 18,18.56526375,-31.44914755
SE2_2014__Boesing 1 18,18.56526375,-31.44914755
SE2_2014__Boesing 1 18,18.56526375,-31.44914755
SE2_2014__Boesing 1 18,18.56526375,-31.44914755
SE2_2014__Boesing 1 19,18.58498335,-31.44452878
SE2_2014__Boesing 1 19,18.58498335,-31.44452878
SE2_2014__Boesing 1 19,18.58498335,-31.44452878
SE2_2014__Boesing 1 19,18.58498335,-31.44452878
SE2_2014__Boesing 1 19,18.58498335,-31.44452878
SE2_2014__Boesing 1 19,18.58498335,-31.44452878
SE2_2014__Boesing 1 19,18.58498335,-31.44452878
SE2_2014__Boesing 1 19,18.58498335,-31.44452878
SE2_2014__Boesing 1 19,18.58498335,-31.44452878
SE2_2014__Boesing 1 19,18.58498335,-31.44452878
SE2_2014__Boesing 1 20,18.64106297,-31.42431566
SE2_2014__Boesing 1 20,18.64106297,-31.42431566
SE2_2014__Boesing 1 20,18.64106297,-31.42431566
SE2_2014__Boesing 1 20,18.64106297,-31.42431566
SE2_2014__Boesing 1 20,18.64106297,-31.42431566
SE2_2014__Boesing 1 20,18.64106297,-31.42431566
SE2_2014__Boesing 1 20,18.64106297,-31.42431566
SE2_2014__Boesing 1 20,18.64106297,-31.42431566
SE2_2014__Boesing 1 20,18.64106297,-31.42431566
SE2_2014__Boesing 1 20,18.64106297,-31.42431566
SE2_2014__Boesing 1 21,18.64825666,-31.41485282
SE2_2014__Boesing 1 21,18.64825666,-31.41485282
SE2_2014__Boesing 1 21,18.64825666,-31.41485282
SE2_2014__Boesing 1 21,18.64825666,-31.41485282
SE2_2014__Boesing 1 21,18.64825666,-31.41485282
SE2_2014__Boesing 1 21,18.64825666,-31.41485282
SE2_2014__Boesing 1 21,18.64825666,-31.41485282
SE2_2014__Boesing 1 21,18.64825666,-31.41485282
SE2_2014__Boesing 1 21,18.64825666,-31.41485282
SE2_2014__Boesing 1 21,18.64825666,-31.41485282
SE2_2014__Boesing 1 22,18.45616758,-31.36906215
SE2_2014__Boesing 1 22,18.45616758,-31.36906215
SE2_2014__Boesing 1 22,18.45616758,-31.36906215
SE2_2014__Boesing 1 22,18.45616758,-31.36906215
SE2_2014__Boesing 1 22,18.45616758,-31.36906215
SE2_2014__Boesing 1 22,18.45616758,-31.36906215
SE2_2014__Boesing 1 22,18.45616758,-31.36906215
SE2_2014__Boesing 1 22,18.45616758,-31.36906215
SE2_2014__Boesing 1 22,18.45616758,-31.36906215
SE2_2014__Boesing 1 22,18.45616758,-31.36906215
XH1_2016__Mandal 1 1,92.4166,23.49749
XH1_2016__Mandal 1 1,92.4166,23.49749
XH1_2016__Mandal 1 1,92.4166,23.49749
XH1_2016__Mandal 1 1,92.4166,23.49749
XH1_2016__Mandal 1 1,92.4166,23.49749
XH1_2016__Mandal 1 1,92.4166,23.49749
XH1_2016__Mandal 1 1,92.4166,23.49749
XH1_2016__Mandal 1 2,92.41606,23.4973
XH1_2016__Mandal 1 2,92.41606,23.4973
XH1_2016__Mandal 1 2,92.41606,23.4973
XH1_2016__Mandal 1 2,92.41606,23.4973
XH1_2016__Mandal 1 2,92.41606,23.4973
XH1_2016__Mandal 1 2,92.41606,23.4973
XH1_2016__Mandal 1 2,92.41606,23.4973
XH1_2016__Mandal 1 3,92.415,23.49801
XH1_2016__Mandal 1 3,92.415,23.49801
XH1_2016__Mandal 1 3,92.415,23.49801
XH1_2016__Mandal 1 3,92.415,23.49801
XH1_2016__Mandal 1 3,92.415,23.49801
XH1_2016__Mandal 1 3,92.415,23.49801
XH1_2016__Mandal 1 3,92.415,23.49801
XH1_2016__Mandal 1 4,92.41912,23.5004
XH1_2016__Mandal 1 4,92.41912,23.5004
XH1_2016__Mandal 1 4,92.41912,23.5004
XH1_2016__Mandal 1 4,92.41912,23.5004
XH1_2016__Mandal 1 4,92.41912,23.5004
XH1_2016__Mandal 1 4,92.41912,23.5004
XH1_2016__Mandal 1 4,92.41912,23.5004
XH1_2016__Mandal 1 5,92.4203,23.50012
XH1_2016__Mandal 1 5,92.4203,23.50012
XH1_2016__Mandal 1 5,92.4203,23.50012
XH1_2016__Mandal 1 5,92.4203,23.50012
XH1_2016__Mandal 1 5,92.4203,23.50012
XH1_2016__Mandal 1 5,92.4203,23.50012
XH1_2016__Mandal 1 5,92.4203,23.50012
XH1_2016__Mandal 1 6,92.44855,23.57893
XH1_2016__Mandal 1 6,92.44855,23.57893
XH1_2016__Mandal 1 6,92.44855,23.57893
XH1_2016__Mandal 1 6,92.44855,23.57893
XH1_2016__Mandal 1 6,92.44855,23.57893
XH1_2016__Mandal 1 6,92.44855,23.57893
XH1_2016__Mandal 1 6,92.44855,23.57893
XH1_2016__Mandal 1 7,92.44701,23.57909
XH1_2016__Mandal 1 7,92.44701,23.57909
XH1_2016__Mandal 1 7,92.44701,23.57909
XH1_2016__Mandal 1 7,92.44701,23.57909
XH1_2016__Mandal 1 7,92.44701,23.57909
XH1_2016__Mandal 1 7,92.44701,23.57909
XH1_2016__Mandal 1 7,92.44701,23.57909
XH1_2016__Mandal 1 8,92.445,23.57861
XH1_2016__Mandal 1 8,92.445,23.57861
XH1_2016__Mandal 1 8,92.445,23.57861
XH1_2016__Mandal 1 8,92.445,23.57861
XH1_2016__Mandal 1 8,92.445,23.57861
XH1_2016__Mandal 1 8,92.445,23.57861
XH1_2016__Mandal 1 8,92.445,23.57861
XH1_2016__Mandal 1 9,92.44284,23.57839
XH1_2016__Mandal 1 9,92.44284,23.57839
XH1_2016__Mandal 1 9,92.44284,23.57839
XH1_2016__Mandal 1 9,92.44284,23.57839
XH1_2016__Mandal 1 9,92.44284,23.57839
XH1_2016__Mandal 1 9,92.44284,23.57839
XH1_2016__Mandal 1 9,92.44284,23.57839
XH1_2016__Mandal 1 10,92.44585,23.57922
XH1_2016__Mandal 1 10,92.44585,23.57922
XH1_2016__Mandal 1 10,92.44585,23.57922
XH1_2016__Mandal 1 10,92.44585,23.57922
XH1_2016__Mandal 1 10,92.44585,23.57922
XH1_2016__Mandal 1 10,92.44585,23.57922
XH1_2016__Mandal 1 10,92.44585,23.57922
XH1_2016__Mandal 1 11,92.44736,23.57928
XH1_2016__Mandal 1 11,92.44736,23.57928
XH1_2016__Mandal 1 11,92.44736,23.57928
XH1_2016__Mandal 1 11,92.44736,23.57928
XH1_2016__Mandal 1 11,92.44736,23.57928
XH1_2016__Mandal 1 11,92.44736,23.57928
XH1_2016__Mandal 1 11,92.44736,23.57928
XH1_2016__Mandal 1 12,92.44859,23.58003
XH1_2016__Mandal 1 12,92.44859,23.58003
XH1_2016__Mandal 1 12,92.44859,23.58003
XH1_2016__Mandal 1 12,92.44859,23.58003
XH1_2016__Mandal 1 12,92.44859,23.58003
XH1_2016__Mandal 1 12,92.44859,23.58003
XH1_2016__Mandal 1 12,92.44859,23.58003
XH1_2016__Mandal 1 13,92.45125,23.57767
XH1_2016__Mandal 1 13,92.45125,23.57767
XH1_2016__Mandal 1 13,92.45125,23.57767
XH1_2016__Mandal 1 13,92.45125,23.57767
XH1_2016__Mandal 1 13,92.45125,23.57767
XH1_2016__Mandal 1 13,92.45125,23.57767
XH1_2016__Mandal 1 13,92.45125,23.57767
XH1_2016__Mandal 1 14,92.45078,23.58029
XH1_2016__Mandal 1 14,92.45078,23.58029
XH1_2016__Mandal 1 14,92.45078,23.58029
XH1_2016__Mandal 1 14,92.45078,23.58029
XH1_2016__Mandal 1 14,92.45078,23.58029
XH1_2016__Mandal 1 14,92.45078,23.58029
XH1_2016__Mandal 1 14,92.45078,23.58029
XH1_2016__Mandal 1 15,92.44962,23.58063
XH1_2016__Mandal 1 15,92.44962,23.58063
XH1_2016__Mandal 1 15,92.44962,23.58063
XH1_2016__Mandal 1 15,92.44962,23.58063
XH1_2016__Mandal 1 15,92.44962,23.58063
XH1_2016__Mandal 1 15,92.44962,23.58063
XH1_2016__Mandal 1 15,92.44962,23.58063
XH1_2016__Mandal 1 16,92.45826,23.62334
XH1_2016__Mandal 1 16,92.45826,23.62334
XH1_2016__Mandal 1 16,92.45826,23.62334
XH1_2016__Mandal 1 16,92.45826,23.62334
XH1_2016__Mandal 1 16,92.45826,23.62334
XH1_2016__Mandal 1 16,92.45826,23.62334
XH1_2016__Mandal 1 16,92.45826,23.62334
XH1_2016__Mandal 1 17,92.45667,23.62535
XH1_2016__Mandal 1 17,92.45667,23.62535
XH1_2016__Mandal 1 17,92.45667,23.62535
XH1_2016__Mandal 1 17,92.45667,23.62535
XH1_2016__Mandal 1 17,92.45667,23.62535
XH1_2016__Mandal 1 17,92.45667,23.62535
XH1_2016__Mandal 1 17,92.45667,23.62535
XH1_2016__Mandal 1 18,92.45505,23.63456
XH1_2016__Mandal 1 18,92.45505,23.63456
XH1_2016__Mandal 1 18,92.45505,23.63456
XH1_2016__Mandal 1 18,92.45505,23.63456
XH1_2016__Mandal 1 18,92.45505,23.63456
XH1_2016__Mandal 1 18,92.45505,23.63456
XH1_2016__Mandal 1 18,92.45505,23.63456
XH1_2016__Mandal 1 19,92.45229,23.69289
XH1_2016__Mandal 1 19,92.45229,23.69289
XH1_2016__Mandal 1 19,92.45229,23.69289
XH1_2016__Mandal 1 19,92.45229,23.69289
XH1_2016__Mandal 1 19,92.45229,23.69289
XH1_2016__Mandal 1 19,92.45229,23.69289
XH1_2016__Mandal 1 19,92.45229,23.69289
XH1_2016__Mandal 1 20,92.451,23.69733
XH1_2016__Mandal 1 20,92.451,23.69733
XH1_2016__Mandal 1 20,92.451,23.69733
XH1_2016__Mandal 1 20,92.451,23.69733
XH1_2016__Mandal 1 20,92.451,23.69733
XH1_2016__Mandal 1 20,92.451,23.69733
XH1_2016__Mandal 1 20,92.451,23.69733
XH1_2016__Mandal 1 21,92.45931,23.68716
XH1_2016__Mandal 1 21,92.45931,23.68716
XH1_2016__Mandal 1 21,92.45931,23.68716
XH1_2016__Mandal 1 21,92.45931,23.68716
XH1_2016__Mandal 1 21,92.45931,23.68716
XH1_2016__Mandal 1 21,92.45931,23.68716
XH1_2016__Mandal 1 21,92.45931,23.68716
XH1_2016__Mandal 1 22,92.46016,23.6875
XH1_2016__Mandal 1 22,92.46016,23.6875
XH1_2016__Mandal 1 22,92.46016,23.6875
XH1_2016__Mandal 1 22,92.46016,23.6875
XH1_2016__Mandal 1 22,92.46016,23.6875
XH1_2016__Mandal 1 22,92.46016,23.6875
XH1_2016__Mandal 1 22,92.46016,23.6875
XH1_2016__Mandal 1 23,92.46135,23.6883
XH1_2016__Mandal 1 23,92.46135,23.6883
XH1_2016__Mandal 1 23,92.46135,23.6883
XH1_2016__Mandal 1 23,92.46135,23.6883
XH1_2016__Mandal 1 23,92.46135,23.6883
XH1_2016__Mandal 1 23,92.46135,23.6883
XH1_2016__Mandal 1 23,92.46135,23.6883
XH1_2016__Mandal 1 24,92.46534,23.68742
XH1_2016__Mandal 1 24,92.46534,23.68742
XH1_2016__Mandal 1 24,92.46534,23.68742
XH1_2016__Mandal 1 24,92.46534,23.68742
XH1_2016__Mandal 1 24,92.46534,23.68742
XH1_2016__Mandal 1 24,92.46534,23.68742
XH1_2016__Mandal 1 24,92.46534,23.68742
XH1_2016__Mandal 1 25,92.46577,23.68728
XH1_2016__Mandal 1 25,92.46577,23.68728
XH1_2016__Mandal 1 25,92.46577,23.68728
XH1_2016__Mandal 1 25,92.46577,23.68728
XH1_2016__Mandal 1 25,92.46577,23.68728
XH1_2016__Mandal 1 25,92.46577,23.68728
XH1_2016__Mandal 1 25,92.46577,23.68728
XH1_2016__Mandal 1 26,92.46608,23.68843
XH1_2016__Mandal 1 26,92.46608,23.68843
XH1_2016__Mandal 1 26,92.46608,23.68843
XH1_2016__Mandal 1 26,92.46608,23.68843
XH1_2016__Mandal 1 26,92.46608,23.68843
XH1_2016__Mandal 1 26,92.46608,23.68843
XH1_2016__Mandal 1 26,92.46608,23.68843
XH1_2016__Mandal 1 27,92.4668,23.68928
XH1_2016__Mandal 1 27,92.4668,23.68928
XH1_2016__Mandal 1 27,92.4668,23.68928
XH1_2016__Mandal 1 27,92.4668,23.68928
XH1_2016__Mandal 1 27,92.4668,23.68928
XH1_2016__Mandal 1 27,92.4668,23.68928
XH1_2016__Mandal 1 27,92.4668,23.68928
XH1_2016__Mandal 1 28,92.46637,23.68991
XH1_2016__Mandal 1 28,92.46637,23.68991
XH1_2016__Mandal 1 28,92.46637,23.68991
XH1_2016__Mandal 1 28,92.46637,23.68991
XH1_2016__Mandal 1 28,92.46637,23.68991
XH1_2016__Mandal 1 28,92.46637,23.68991
XH1_2016__Mandal 1 28,92.46637,23.68991
XH1_2016__Mandal 1 29,92.44422,23.7156
XH1_2016__Mandal 1 29,92.44422,23.7156
XH1_2016__Mandal 1 29,92.44422,23.7156
XH1_2016__Mandal 1 29,92.44422,23.7156
XH1_2016__Mandal 1 29,92.44422,23.7156
XH1_2016__Mandal 1 29,92.44422,23.7156
XH1_2016__Mandal 1 29,92.44422,23.7156
XH1_2016__Mandal 1 30,92.44478,23.71693
XH1_2016__Mandal 1 30,92.44478,23.71693
XH1_2016__Mandal 1 30,92.44478,23.71693
XH1_2016__Mandal 1 30,92.44478,23.71693
XH1_2016__Mandal 1 30,92.44478,23.71693
XH1_2016__Mandal 1 30,92.44478,23.71693
XH1_2016__Mandal 1 30,92.44478,23.71693
XH1_2016__Mandal 1 31,92.44322,23.71794
XH1_2016__Mandal 1 31,92.44322,23.71794
XH1_2016__Mandal 1 31,92.44322,23.71794
XH1_2016__Mandal 1 31,92.44322,23.71794
XH1_2016__Mandal 1 31,92.44322,23.71794
XH1_2016__Mandal 1 31,92.44322,23.71794
XH1_2016__Mandal 1 31,92.44322,23.71794
XH1_2016__Mandal 1 32,92.45789,23.68597
XH1_2016__Mandal 1 32,92.45789,23.68597
XH1_2016__Mandal 1 32,92.45789,23.68597
XH1_2016__Mandal 1 32,92.45789,23.68597
XH1_2016__Mandal 1 32,92.45789,23.68597
XH1_2016__Mandal 1 32,92.45789,23.68597
XH1_2016__Mandal 1 32,92.45789,23.68597
XH1_2016__Mandal 1 33,92.46043,23.68521
XH1_2016__Mandal 1 33,92.46043,23.68521
XH1_2016__Mandal 1 33,92.46043,23.68521
XH1_2016__Mandal 1 33,92.46043,23.68521
XH1_2016__Mandal 1 33,92.46043,23.68521
XH1_2016__Mandal 1 33,92.46043,23.68521
XH1_2016__Mandal 1 33,92.46043,23.68521
XH1_2016__Mandal 1 34,92.4608,23.67645
XH1_2016__Mandal 1 34,92.4608,23.67645
XH1_2016__Mandal 1 34,92.4608,23.67645
XH1_2016__Mandal 1 34,92.4608,23.67645
XH1_2016__Mandal 1 34,92.4608,23.67645
